baseline,slice_num,phase,psnr,ssim,msssim,ssim_like,lpips
dir,37,20,19.29604794313233,0.3941678693298655,0.6102217435836792,0.6102217435836792,0.1324877142906189
dir,37,30,18.551999618978755,0.3512744043219735,0.5397281646728516,0.5397281646728516,0.15764828026294708
dir,37,40,18.210874086412506,0.33817612492652976,0.5151500701904297,0.5151500701904297,0.17518475651741028
dir,25,10,20.943389372816057,0.5072574941355681,0.7445617914199829,0.7445617914199829,0.11464230716228485
dir,25,20,18.829859096038277,0.36556565313743605,0.5617074966430664,0.5617074966430664,0.1578667163848877
dir,25,30,18.163413669321095,0.3354642050573261,0.5089066624641418,0.5089066624641418,0.18239763379096985
dir,25,40,17.987646552486623,0.33548859359847744,0.5068445205688477,0.5068445205688477,0.19673919677734375
dir,12,10,19.427632561369986,0.4401349038836681,0.7061235308647156,0.7061235308647156,0.14584757387638092
dir,12,20,17.411536979981147,0.3277920435611445,0.5367867946624756,0.5367867946624756,0.17682766914367676
dir,12,30,16.528201890373477,0.2914787203382602,0.46906137466430664,0.46906137466430664,0.2178095132112503
dir,12,40,16.121173469220913,0.2933255993434928,0.46010565757751465,0.46010565757751465,0.24598613381385803
dir,37,10,18.759017587890575,0.41622129148889775,0.6894314289093018,0.6894314289093018,0.1346624493598938
dir,37,20,16.601785567698645,0.27510220816366904,0.4726184904575348,0.4726184904575348,0.1745297908782959
dir,37,30,15.832359276096373,0.2624230516489707,0.40551331639289856,0.40551331639289856,0.22938528656959534
dir,37,40,15.332463695407139,0.26148134112565485,0.3961392939090729,0.3961392939090729,0.26205381751060486
dir,25,10,19.806797268205067,0.48421994765872034,0.736711323261261,0.736711323261261,0.1299172192811966
dir,25,20,17.64090882427382,0.3530874915496609,0.5584306716918945,0.5584306716918945,0.1618657261133194
dir,25,30,16.90879401722478,0.3245080548496982,0.4867447316646576,0.4867447316646576,0.1968623697757721
dir,25,40,16.61986883002214,0.3188220593959148,0.47201868891716003,0.47201868891716003,0.2185552716255188
dir,12,10,20.226425556801573,0.47280134232199156,0.7263511419296265,0.7263511419296265,0.13623954355716705
dir,12,20,18.352740767841492,0.3537455714569548,0.563533365726471,0.563533365726471,0.16692684590816498
dir,12,30,17.687445253946017,0.31293686236164225,0.5005171895027161,0.5005171895027161,0.19314886629581451
dir,12,40,17.62229637011602,0.31312859202890087,0.5055621266365051,0.5055621266365051,0.21994329988956451
dir,12,10,22.184449321118084,0.5379593805791646,0.7913423776626587,0.7913423776626587,0.09858597815036774
dir,12,20,19.923049988015904,0.37525833136736403,0.6338080167770386,0.6338080167770386,0.12802021205425262
dir,12,30,18.79556528426264,0.3281836192221454,0.5656718015670776,0.5656718015670776,0.1623159646987915
dir,12,40,18.11807938222462,0.3225663134058336,0.5320571660995483,0.5320571660995483,0.18564903736114502
dir,25,10,23.502736982694188,0.5827129171608846,0.8179490566253662,0.8179490566253662,0.08890737593173981
dir,25,20,21.323960483753854,0.4227230994355424,0.6664124131202698,0.6664124131202698,0.11143819987773895
dir,25,30,20.47993953208902,0.38097148761682925,0.6138955950737,0.6138955950737,0.12969399988651276
dir,25,40,20.12613822106607,0.37132268639790683,0.6022059321403503,0.6022059321403503,0.1361926794052124
dir,37,10,20.514943126712616,0.4718500953302327,0.7276031374931335,0.7276031374931335,0.1197723001241684
dir,37,20,18.654594021008876,0.35565367153008726,0.5607731342315674,0.5607731342315674,0.15285120904445648
dir,37,30,18.21113623445818,0.34285906254176696,0.5184261202812195,0.5184261202812195,0.1715114414691925
dir,37,40,18.176654750353606,0.3424432271215433,0.5271092653274536,0.5271092653274536,0.18662947416305542
dir,25,10,22.53849697748116,0.5291579348059882,0.7815716862678528,0.7815716862678528,0.10476246476173401
dir,25,20,20.435356086987014,0.3896776434590478,0.613418698310852,0.613418698310852,0.13157488405704498
dir,25,30,19.836549887433048,0.3494616476519013,0.5496776700019836,0.5496776700019836,0.14852043986320496
dir,25,40,19.792503184164268,0.3653189928137201,0.5579355359077454,0.5579355359077454,0.16445529460906982
dir,12,10,22.37405689850111,0.520365456298957,0.7713475227355957,0.7713475227355957,0.11056943982839584
dir,12,20,20.232253261538524,0.35606095068590954,0.5896084308624268,0.5896084308624268,0.13806447386741638
dir,12,30,19.642279640520204,0.32484387164332823,0.5277173519134521,0.5277173519134521,0.15041916072368622
dir,12,40,19.589161445199462,0.3483450082384698,0.5395976305007935,0.5395976305007935,0.1595664769411087
dir,37,10,22.720181923845576,0.5458893316121195,0.7957249283790588,0.7957249283790588,0.09721586108207703
dir,37,20,20.61636886346931,0.40195552474651863,0.6340392231941223,0.6340392231941223,0.12263946235179901
dir,37,30,20.113803738154033,0.3682636391637739,0.5783882141113281,0.5783882141113281,0.13727940618991852
dir,37,40,20.14052781529003,0.3811553391978233,0.585880696773529,0.585880696773529,0.14891326427459717
dir,25,10,21.151925964844125,0.4950482558373066,0.7413392066955566,0.7413392066955566,0.12301110476255417
dir,25,20,19.176326764542534,0.37301579523525386,0.5816328525543213,0.5816328525543213,0.1511644423007965
dir,25,30,18.489629684700457,0.34277246847898313,0.5237520933151245,0.5237520933151245,0.17844700813293457
dir,25,40,18.03643253455765,0.3272044723252149,0.5078744292259216,0.5078744292259216,0.21246668696403503
dir,37,10,21.55166683053423,0.5333812134003382,0.7668514847755432,0.7668514847755432,0.10939349979162216
dir,37,20,19.65319694845744,0.39185607749476464,0.6025766730308533,0.6025766730308533,0.13338351249694824
dir,37,30,18.903686191644475,0.3530238501707713,0.5363800525665283,0.5363800525665283,0.1574482023715973
dir,37,40,18.485926518648505,0.3342283523132283,0.5138952732086182,0.5138952732086182,0.18444354832172394
dir,12,10,20.88977691214092,0.49022317169605245,0.7278306484222412,0.7278306484222412,0.12191661447286606
dir,12,20,18.95943706755786,0.37415000937229403,0.5718768239021301,0.5718768239021301,0.16105911135673523
dir,12,30,18.349584476524104,0.3452756558448227,0.5191724896430969,0.5191724896430969,0.18069005012512207
dir,12,40,18.08426433870425,0.33845455153242576,0.5079573392868042,0.5079573392868042,0.20706316828727722
dir,37,10,24.29243421899448,0.6303513365718332,0.8461241722106934,0.8461241722106934,0.07680566608905792
dir,37,20,21.915151623318522,0.445188827208914,0.7010863423347473,0.7010863423347473,0.09572599083185196
dir,37,30,21.067460611624803,0.3956287233365485,0.6393390893936157,0.6393390893936157,0.11789104342460632
dir,37,40,20.93833539145716,0.40952066727381936,0.6377519965171814,0.6377519965171814,0.13125628232955933
dir,12,10,20.269824342143266,0.46956331684728053,0.7242898941040039,0.7242898941040039,0.14592109620571136
dir,12,20,18.199860494832876,0.33858189970611813,0.538425624370575,0.538425624370575,0.17323708534240723
dir,12,30,17.687512526603552,0.31718159970391696,0.48990195989608765,0.48990195989608765,0.19509364664554596
dir,12,40,17.330845869577487,0.30346410476937935,0.46766090393066406,0.46766090393066406,0.22187396883964539
dir,25,10,21.239497708137762,0.5095470086749302,0.7382466793060303,0.7382466793060303,0.11806022375822067
dir,25,20,19.222900386240404,0.38248277725625235,0.5807764530181885,0.5807764530181885,0.15710148215293884
dir,25,30,18.589188221134208,0.3618686465245946,0.5421059131622314,0.5421059131622314,0.18481376767158508
dir,25,40,18.31810752710163,0.35679157656537236,0.5367220044136047,0.5367220044136047,0.21790079772472382
dir,12,10,20.33899794281371,0.4436415140010804,0.6925881505012512,0.6925881505012512,0.12680146098136902
dir,12,20,18.697604646808006,0.3402383179759133,0.5413762331008911,0.5413762331008911,0.15894098579883575
dir,12,30,18.116091134504074,0.31386675314376833,0.48630866408348083,0.48630866408348083,0.18974569439888
dir,12,40,17.786605703047186,0.30797844434547195,0.4790741801261902,0.4790741801261902,0.2154664844274521
dir,37,10,21.274663233524883,0.4891376384747078,0.7291739583015442,0.7291739583015442,0.10750994086265564
dir,37,20,19.44118245262996,0.37269965250196596,0.562983512878418,0.562983512878418,0.14359243214130402
dir,37,30,18.822200514684862,0.3387535319214217,0.509353518486023,0.509353518486023,0.16702856123447418
dir,37,40,18.662546765655502,0.3474878092661154,0.5221047401428223,0.5221047401428223,0.1861310601234436
dir,25,10,20.800209937507926,0.5046636484564407,0.7419113516807556,0.7419113516807556,0.12001852691173553
dir,25,20,19.089769366887243,0.3882010198540201,0.589677631855011,0.589677631855011,0.1466040015220642
dir,25,30,18.527811089064155,0.36161560236659346,0.536322832107544,0.536322832107544,0.16965945065021515
dir,25,40,18.20065562865175,0.3573195082792407,0.5271565318107605,0.5271565318107605,0.18921765685081482
dir,37,10,20.68895390724365,0.4945557839684326,0.7478955984115601,0.7478955984115601,0.11906102299690247
dir,37,20,18.51104644737163,0.34198790378350996,0.5378077626228333,0.5378077626228333,0.1516752541065216
dir,37,30,17.82257919391205,0.3133808543010438,0.47047969698905945,0.47047969698905945,0.16413435339927673
dir,37,40,17.69913794075418,0.31047388176155044,0.4667620062828064,0.4667620062828064,0.18119874596595764
dir,25,10,20.48459461943341,0.45528899848819915,0.7026885151863098,0.7026885151863098,0.138703390955925
dir,25,20,18.50307585046329,0.339667818707298,0.5366649031639099,0.5366649031639099,0.1582344025373459
dir,25,30,17.931504886415564,0.3138688983469404,0.47933176159858704,0.47933176159858704,0.18041211366653442
dir,25,40,17.938577762063975,0.33102609127498767,0.49708855152130127,0.49708855152130127,0.2061254382133484
dir,25,10,20.685531982924292,0.5000072392664403,0.7447038888931274,0.7447038888931274,0.12982387840747833
dir,25,20,18.42501163101009,0.3546397330657759,0.5527297258377075,0.5527297258377075,0.17425896227359772
dir,25,30,17.713589981982647,0.3275736972568246,0.495085746049881,0.495085746049881,0.1985882669687271
dir,25,40,17.521211473747528,0.32463042788139623,0.4846891760826111,0.4846891760826111,0.228554368019104
dir,12,10,20.885874259313532,0.49552923527509857,0.7271355390548706,0.7271355390548706,0.11879590898752213
dir,12,20,19.03905712552241,0.3789034996256731,0.5741499066352844,0.5741499066352844,0.15270666778087616
dir,12,30,18.51303417230141,0.3559024551427135,0.5275628566741943,0.5275628566741943,0.1764940619468689
dir,12,40,18.219526301082297,0.34612838998091633,0.511896550655365,0.511896550655365,0.2021595537662506
dir,12,10,21.161156983077724,0.5277057462169579,0.7620512247085571,0.7620512247085571,0.13488633930683136
dir,12,20,18.807331906720897,0.38664255368152506,0.5947510600090027,0.5947510600090027,0.1592283546924591
dir,12,30,18.113487184646914,0.3498364887937387,0.5342545509338379,0.5342545509338379,0.18094496428966522
dir,12,40,17.88608048854813,0.346717305133172,0.5170290470123291,0.5170290470123291,0.20867908000946045
dir,12,10,20.34697476687333,0.45866862128890973,0.7044759392738342,0.7044759392738342,0.13331446051597595
dir,12,20,18.59029168503956,0.353574074745293,0.5537371635437012,0.5537371635437012,0.17118196189403534
dir,12,30,17.984792390599335,0.32499143215807524,0.4975906312465668,0.4975906312465668,0.19494831562042236
dir,12,40,17.772706731665526,0.3213154479438848,0.49130305647850037,0.49130305647850037,0.21647949516773224
dir,25,10,20.65019384805034,0.4897539830101393,0.7469527125358582,0.7469527125358582,0.12311715632677078
dir,25,20,18.27553759561527,0.33460986590738645,0.5588198900222778,0.5588198900222778,0.1649227738380432
dir,25,30,17.301450471961903,0.29990471536160934,0.4795328974723816,0.4795328974723816,0.20670875906944275
dir,25,40,16.63586152002797,0.28009586084792576,0.4327765107154846,0.4327765107154846,0.23978039622306824
dir,37,10,21.219077012691372,0.503870952921706,0.7475606203079224,0.7475606203079224,0.11498644202947617
dir,37,20,19.44868383763861,0.3785576880245742,0.5884270668029785,0.5884270668029785,0.1451008915901184
dir,37,30,18.978438921656085,0.35559464385618283,0.5447722673416138,0.5447722673416138,0.1708965003490448
dir,37,40,18.742667952666473,0.354660369252021,0.5478464961051941,0.5478464961051941,0.1973961591720581
dir,37,10,20.800477339561837,0.5162495880837942,0.764945387840271,0.764945387840271,0.11330348253250122
dir,37,20,18.27217901344771,0.34835529983006264,0.5716898441314697,0.5716898441314697,0.15763559937477112
dir,37,30,17.420816047328525,0.3120098880032444,0.49855491518974304,0.49855491518974304,0.18075166642665863
dir,37,40,17.03777734674103,0.2982445815164596,0.46640869975090027,0.46640869975090027,0.2043425291776657
dir,25,10,22.815688451275584,0.8605512068784332,0.8991484045982361,0.8991484045982361,0.060887373983860016
dir,25,20,17.483429563387944,0.7737293609967063,0.7959752082824707,0.7959752082824707,0.12287396192550659
dir,25,30,15.25894448533032,0.7214680480563194,0.7169106602668762,0.7169106602668762,0.170368954539299
dir,25,40,13.884634231954191,0.6878360451266702,0.6576156616210938,0.6576156616210938,0.20818695425987244
dir,12,10,21.117085597579216,0.4589840124931409,0.72217857837677,0.72217857837677,0.09524697810411453
dir,12,20,18.535552119652735,0.3118329323849598,0.5118808150291443,0.5118808150291443,0.1277298480272293
dir,12,30,17.2459263282962,0.2749501784730488,0.4150577783584595,0.4150577783584595,0.16171139478683472
dir,12,40,16.43927327328899,0.28235477343816034,0.3961299955844879,0.3961299955844879,0.19649919867515564
dir,25,10,21.525247258853145,0.48285198444467503,0.7446742057800293,0.7446742057800293,0.09365706145763397
dir,25,20,18.998353185533873,0.32032718677753796,0.5452959537506104,0.5452959537506104,0.12767870724201202
dir,25,30,17.909593940380304,0.29327765768194164,0.4672001898288727,0.4672001898288727,0.1494840830564499
dir,25,40,17.15543563702447,0.29397284588545897,0.4417788088321686,0.4417788088321686,0.18205147981643677
dir,37,10,21.32363014744086,0.4870590418292405,0.7590550184249878,0.7590550184249878,0.08574359118938446
dir,37,20,19.166503523769666,0.3368755821704215,0.5783764719963074,0.5783764719963074,0.11728763580322266
dir,37,30,18.30121952519365,0.3153012140640845,0.5141680240631104,0.5141680240631104,0.14927515387535095
dir,37,40,17.58634006916056,0.2940717296926181,0.4715559482574463,0.4715559482574463,0.18173694610595703
dir,37,10,21.034269152889916,0.49165675597117153,0.7434605360031128,0.7434605360031128,0.12780281901359558
dir,37,20,19.061730883404373,0.37139805285442645,0.5794573426246643,0.5794573426246643,0.15339215099811554
dir,37,30,18.522986763714847,0.3503693003427228,0.5295110940933228,0.5295110940933228,0.17147143185138702
dir,37,40,18.326803188577134,0.3362727948971054,0.5162690877914429,0.5162690877914429,0.19469565153121948
dir,12,10,19.781037527297563,0.45712729507460076,0.7119218111038208,0.7119218111038208,0.12099887430667877
dir,12,20,17.340952030050502,0.312736780084914,0.5110276341438293,0.5110276341438293,0.17258314788341522
dir,12,30,16.353460724576586,0.2840629554805542,0.42713725566864014,0.42713725566864014,0.21888956427574158
dir,12,40,15.65518280752384,0.26767641186210156,0.3812808394432068,0.3812808394432068,0.2704342305660248
dir,25,10,21.409308376897435,0.49704460238917325,0.7581485509872437,0.7581485509872437,0.10526592284440994
dir,25,20,19.09921003946357,0.3364405315926106,0.5758823752403259,0.5758823752403259,0.13616934418678284
dir,25,30,18.086758937991007,0.30464235943935336,0.5036323666572571,0.5036323666572571,0.16469480097293854
dir,25,40,17.454747125575665,0.3035939806121359,0.48189541697502136,0.48189541697502136,0.19065912067890167
dir,12,10,21.388178258106368,0.48144588621731854,0.7334672212600708,0.7334672212600708,0.11768026649951935
dir,12,20,19.29811343354467,0.3567774364068414,0.5755341053009033,0.5755341053009033,0.15771810710430145
dir,12,30,18.859973848531126,0.3337964546611715,0.5376644134521484,0.5376644134521484,0.17536002397537231
dir,12,40,18.76593824641125,0.35239151222780746,0.5456321835517883,0.5456321835517883,0.19584238529205322
dir,37,10,22.03965920677046,0.5361198337112147,0.7760481238365173,0.7760481238365173,0.10939997434616089
dir,37,20,19.61513478317351,0.39445714460091524,0.6030780076980591,0.6030780076980591,0.1353883445262909
dir,37,30,19.169420771918006,0.36878658375805795,0.558807373046875,0.558807373046875,0.15621046721935272
dir,37,40,19.048277133092032,0.3624718585295646,0.5524762868881226,0.5524762868881226,0.1644086241722107
dir,37,10,21.35593968234016,0.5066283188948019,0.7658060193061829,0.7658060193061829,0.10271205008029938
dir,37,20,18.83932016125643,0.3238464217153623,0.5570156574249268,0.5570156574249268,0.14129909873008728
dir,37,30,17.881526525335975,0.294553459984248,0.49191969633102417,0.49191969633102417,0.163575679063797
dir,37,40,17.236884609152,0.2955737828452084,0.4764884412288666,0.4764884412288666,0.193925142288208
dir,25,10,21.43226952103673,0.5178319477459793,0.7498453855514526,0.7498453855514526,0.10840146988630295
dir,25,20,19.16137586074325,0.3746560975707435,0.577634334564209,0.577634334564209,0.14739105105400085
dir,25,30,18.648433699878215,0.3560377038556046,0.5337485671043396,0.5337485671043396,0.1705981194972992
dir,25,40,18.667358630236336,0.3648323310125485,0.5426380038261414,0.5426380038261414,0.19278255105018616
dir,12,10,20.596128438740415,0.491784059375854,0.7472233176231384,0.7472233176231384,0.10490244626998901
dir,12,20,18.23468339672527,0.33552026020410625,0.5695701837539673,0.5695701837539673,0.14227595925331116
dir,12,30,17.14964180393699,0.30092879445493087,0.4885632395744324,0.4885632395744324,0.18013572692871094
dir,12,40,16.27251668787541,0.2797411987923586,0.4405803084373474,0.4405803084373474,0.21303409337997437
dir,25,10,20.22884404879136,0.46322676959659065,0.7254781723022461,0.7254781723022461,0.10354487597942352
dir,25,20,17.668199034768403,0.3219929790953908,0.5254287123680115,0.5254287123680115,0.15854118764400482
dir,25,30,16.275501786201897,0.2786618697819478,0.4233473837375641,0.4233473837375641,0.220618337392807
dir,25,40,15.324193108250459,0.2710209574223348,0.36895033717155457,0.36895033717155457,0.28064438700675964
dir,37,10,21.295104062617018,0.5088883560815823,0.7721823453903198,0.7721823453903198,0.09354124218225479
dir,37,20,18.81530252836732,0.34270331518461356,0.5879678130149841,0.5879678130149841,0.12491917610168457
dir,37,30,17.564111371140424,0.28153450402771474,0.4885511100292206,0.4885511100292206,0.16964119672775269
dir,37,40,16.673776793712527,0.2708577766581318,0.4388948976993561,0.4388948976993561,0.19975735247135162
dir,12,10,20.42960699541989,0.4605226399828279,0.7161915898323059,0.7161915898323059,0.10737863183021545
dir,12,20,18.155368288324993,0.314459620139622,0.5222145915031433,0.5222145915031433,0.1422117054462433
dir,12,30,16.957971587276127,0.28618252718932385,0.44494301080703735,0.44494301080703735,0.18148477375507355
dir,12,40,16.059776334434353,0.28244987168914815,0.4049675464630127,0.4049675464630127,0.22488564252853394
dir,25,10,21.021588609325722,0.46569857301569445,0.7329471707344055,0.7329471707344055,0.09356997907161713
dir,25,20,18.8555247872752,0.328194087342505,0.5551822781562805,0.5551822781562805,0.12711194157600403
dir,25,30,17.666966223573255,0.29875049234740747,0.48518383502960205,0.48518383502960205,0.15925785899162292
dir,25,40,16.794285893115926,0.28585812699104324,0.4478527009487152,0.4478527009487152,0.18882721662521362
dir,37,10,22.865149526143284,0.5956792379154114,0.817143440246582,0.817143440246582,0.08755764365196228
dir,37,20,20.194505402588415,0.39191771105465184,0.6457105278968811,0.6457105278968811,0.10722682625055313
dir,37,30,19.320309391272232,0.35372146607742305,0.5825541019439697,0.5825541019439697,0.12348820269107819
dir,37,40,18.925663739811903,0.3557814125106934,0.5654138326644897,0.5654138326644897,0.1339397430419922
dir,12,10,19.90990227499656,0.4710512462463225,0.7159961462020874,0.7159961462020874,0.13250231742858887
dir,12,20,17.795550961737675,0.3212606915560795,0.5308988094329834,0.5308988094329834,0.1685723066329956
dir,12,30,16.96775283399146,0.2895922996831315,0.45872533321380615,0.45872533321380615,0.21082381904125214
dir,12,40,16.318481070890037,0.2743237734469833,0.4121357202529907,0.4121357202529907,0.2507648169994354
dir,25,10,19.862275077623536,0.4517723236166187,0.7080616354942322,0.7080616354942322,0.12019970268011093
dir,25,20,17.568067838839628,0.3038992784791052,0.5043174624443054,0.5043174624443054,0.1612491011619568
dir,25,30,16.574593077538967,0.26786715538795697,0.4197532832622528,0.4197532832622528,0.19454514980316162
dir,25,40,15.969625530241597,0.2621079977404631,0.38610368967056274,0.38610368967056274,0.22831237316131592
dir,37,10,20.16310062587302,0.5071511388785199,0.7668485045433044,0.7668485045433044,0.11614181101322174
dir,37,20,17.72048271252001,0.3250507043841935,0.5668244361877441,0.5668244361877441,0.15024670958518982
dir,37,30,16.822016567355696,0.2862827084401792,0.4741339087486267,0.4741339087486267,0.18869933485984802
dir,37,40,16.31018591580407,0.27457173499209436,0.4316311776638031,0.4316311776638031,0.22147516906261444
dir,12,10,20.045249883713435,0.4151445709975479,0.6792583465576172,0.6792583465576172,0.11869116872549057
dir,12,20,17.70515481709476,0.2996023031924406,0.49974843859672546,0.49974843859672546,0.16190318763256073
dir,12,30,16.529456247536153,0.2797304717578158,0.42573082447052,0.42573082447052,0.20592397451400757
dir,12,40,15.657792919180363,0.2719960087872683,0.3827362358570099,0.3827362358570099,0.2545488178730011
dir,25,10,21.06368372057677,0.45953894110956084,0.7285425066947937,0.7285425066947937,0.11546605825424194
dir,25,20,18.71721337732019,0.3127057783793816,0.5447608828544617,0.5447608828544617,0.1468105912208557
dir,25,30,17.6398407035953,0.2781047596538714,0.46762222051620483,0.46762222051620483,0.18037235736846924
dir,25,40,16.936921020338897,0.2776689250937257,0.44120779633522034,0.44120779633522034,0.21607057750225067
dir,37,10,21.308298489716645,0.47951304102600395,0.7466217279434204,0.7466217279434204,0.09417759627103806
dir,37,20,18.874350990412307,0.309939210582643,0.5382192730903625,0.5382192730903625,0.13665810227394104
dir,37,30,17.832425110889893,0.2857143817500113,0.46483850479125977,0.46483850479125977,0.1675967574119568
dir,37,40,17.16403964060826,0.2880573661743852,0.44307205080986023,0.44307205080986023,0.19596460461616516
dir,12,10,20.600347899832194,0.4604688198804175,0.7189420461654663,0.7189420461654663,0.11688542366027832
dir,12,20,18.040455726134017,0.31077652323907956,0.5173720121383667,0.5173720121383667,0.15529340505599976
dir,12,30,16.69601148908001,0.27031038891316206,0.4252828359603882,0.4252828359603882,0.1906123161315918
dir,12,40,15.85728721351099,0.2721916088488204,0.397561252117157,0.397561252117157,0.22901137173175812
dir,25,10,20.720261964409236,0.4473081358828706,0.7245887517929077,0.7245887517929077,0.11143673211336136
dir,25,20,18.587667451077476,0.312520699387187,0.5421067476272583,0.5421067476272583,0.1422164887189865
dir,25,30,17.476061277820016,0.280138445099378,0.4566405713558197,0.4566405713558197,0.1718735247850418
dir,25,40,16.736141952511673,0.27139383423691066,0.4211258888244629,0.4211258888244629,0.21011227369308472
dir,37,10,21.474843657340656,0.5310707146780669,0.7780609130859375,0.7780609130859375,0.09772878140211105
dir,37,20,18.748568035648034,0.3478080757904173,0.5728839039802551,0.5728839039802551,0.1352677047252655
dir,37,30,17.471472978094468,0.29957298777143915,0.47935616970062256,0.47935616970062256,0.16239069402217865
dir,37,40,16.622812038262154,0.2876777844341153,0.43836143612861633,0.43836143612861633,0.19606958329677582
dir,12,10,21.01297665134514,0.4237553410634619,0.7031921148300171,0.7031921148300171,0.10383254289627075
dir,12,20,18.800130356462546,0.3133912256703233,0.5149914622306824,0.5149914622306824,0.13093064725399017
dir,12,30,17.615710804240187,0.28924708621477424,0.44171273708343506,0.44171273708343506,0.1790623962879181
dir,12,40,16.741322786108594,0.2766949855088404,0.40563318133354187,0.40563318133354187,0.21196112036705017
dir,25,10,20.640053355815215,0.4489031776535661,0.7190400958061218,0.7190400958061218,0.10244620591402054
dir,25,20,18.085939811299678,0.3101694941331986,0.5211342573165894,0.5211342573165894,0.14795410633087158
dir,25,30,16.76446714451261,0.28259890123394926,0.42016512155532837,0.42016512155532837,0.19049575924873352
dir,25,40,15.80480791741595,0.26614736023921054,0.363255113363266,0.363255113363266,0.23187389969825745
dir,37,10,21.99347502619029,0.5276927292960791,0.7816203832626343,0.7816203832626343,0.08790060132741928
dir,37,20,19.553371292657026,0.3447357154773806,0.5982750058174133,0.5982750058174133,0.11351504921913147
dir,37,30,18.714536220447762,0.2992932891520773,0.5210257768630981,0.5210257768630981,0.13651718199253082
dir,37,40,18.24949324277956,0.2938952620664832,0.4953625202178955,0.4953625202178955,0.1629628837108612
dir,12,10,21.197658622921487,0.5070058887325737,0.7421841621398926,0.7421841621398926,0.1168370172381401
dir,12,20,18.930885676453165,0.3214873520112846,0.5496301651000977,0.5496301651000977,0.14136958122253418
dir,12,30,18.126082532103418,0.2964951460142846,0.4880284070968628,0.4880284070968628,0.15507519245147705
dir,12,40,17.58047367339249,0.3099262854357396,0.4811303913593292,0.4811303913593292,0.17722605168819427
dir,25,10,20.098475211436018,0.4621926688777536,0.7155645489692688,0.7155645489692688,0.1185116097331047
dir,25,20,17.7159141290307,0.3316337580923558,0.5321117639541626,0.5321117639541626,0.17125804722309113
dir,25,30,16.465176785775643,0.2927625797375176,0.43483689427375793,0.43483689427375793,0.2045588195323944
dir,25,40,15.551191299046202,0.27597190501337365,0.37368178367614746,0.37368178367614746,0.2544918358325958
dir,37,10,21.186154579824287,0.5587819801696424,0.782616376876831,0.782616376876831,0.1075005754828453
dir,37,20,18.626035619767222,0.36923794294943013,0.5958682298660278,0.5958682298660278,0.14207527041435242
dir,37,30,17.61631665026603,0.295367602787152,0.4915962219238281,0.4915962219238281,0.16961774230003357
dir,37,40,16.91030396992447,0.27335408992024585,0.4387502074241638,0.4387502074241638,0.2045334428548813
dir,12,10,20.412549859912854,0.44732134607045126,0.6903663873672485,0.6903663873672485,0.10508978366851807
dir,12,20,18.30687028400132,0.31032506265581555,0.5023002028465271,0.5023002028465271,0.14808213710784912
dir,12,30,17.211978280347346,0.27984107244799583,0.4263409972190857,0.4263409972190857,0.18821506202220917
dir,12,40,16.47413832955648,0.27600086868517076,0.3907511234283447,0.3907511234283447,0.23730561137199402
dir,25,10,23.176399579775236,0.6294626565631357,0.824734628200531,0.824734628200531,0.09357516467571259
dir,25,20,20.534353343844217,0.42137723141976247,0.648384690284729,0.648384690284729,0.11959172040224075
dir,25,30,19.75719705670409,0.37381435884042546,0.5855083465576172,0.5855083465576172,0.13717040419578552
dir,25,40,19.43874023704973,0.3749703231048946,0.5767707824707031,0.5767707824707031,0.14849410951137543
dir,25,10,20.79218910186823,0.44469818786648274,0.7046008110046387,0.7046008110046387,0.10367162525653839
dir,25,20,18.361237001951565,0.30869817059524074,0.49450886249542236,0.49450886249542236,0.14242666959762573
dir,25,30,16.94500249168644,0.2810318142031694,0.40657028555870056,0.40657028555870056,0.18308353424072266
dir,25,40,15.9300239788292,0.2834188435503701,0.36955398321151733,0.36955398321151733,0.22912777960300446
dir,12,10,22.279845201634487,0.5644020366748003,0.7869551777839661,0.7869551777839661,0.09501966834068298
dir,12,20,20.375660896171553,0.40540677163706856,0.6312310099601746,0.6312310099601746,0.1211005225777626
dir,12,30,19.720151398254046,0.36662045351658884,0.5795787572860718,0.5795787572860718,0.13046467304229736
dir,12,40,19.32388497180899,0.3580221269830024,0.5787915587425232,0.5787915587425232,0.1418553590774536
dir,37,10,21.23125805678135,0.485480621335899,0.7430275678634644,0.7430275678634644,0.09408289194107056
dir,37,20,18.623455568905587,0.3164917737219991,0.5327187776565552,0.5327187776565552,0.13692934811115265
dir,37,30,17.258270394507225,0.28824010000498307,0.4459836483001709,0.4459836483001709,0.17648199200630188
dir,37,40,16.237112882927196,0.28378705979788155,0.4001926779747009,0.4001926779747009,0.21861620247364044
dir,37,10,21.562851232199836,0.5627708205910309,0.7983213663101196,0.7983213663101196,0.09302540868520737
dir,37,20,18.96291881238874,0.3649258529919956,0.6089984774589539,0.6089984774589539,0.12576687335968018
dir,37,30,17.96087401312343,0.31933941546939504,0.5268397927284241,0.5268397927284241,0.15406881272792816
dir,37,40,17.180056941758505,0.2943110480303937,0.4672265350818634,0.4672265350818634,0.18223975598812103
dir,12,10,20.782771652769767,0.4885017103090383,0.7458506226539612,0.7458506226539612,0.10343500971794128
dir,12,20,18.45858562779746,0.33122976194475007,0.5726296901702881,0.5726296901702881,0.14247387647628784
dir,12,30,17.342203167550466,0.2928924267446471,0.48623472452163696,0.48623472452163696,0.17839741706848145
dir,12,40,16.565948479498942,0.28025449198849905,0.4391871392726898,0.4391871392726898,0.2214139699935913
